Image_Path	Predicted_Label	Actual_Label	Correct
front_2023_02_17_07_47_59.jpg	Dress	Dress	True
front_2022_09_12_11_22_03.jpg	Cardigan	Cardigan	True
front_2022_09_23_08_31_02.jpg	Sweater	Cardigan	False
front_2022_09_21_12_08_41.jpg	Top	T-shirt	False
front_2022_11_15_14_30_06.jpg	Sweater	T-shirt	False
front_2022_12_02_09_08_09.jpg	Jeans	Trousers	False
front_2022_09_09_08_16_42.jpg	Blouse	Blouse	True
front_2022_11_09_09_12_50.jpg	Sweater	Sweater	True
front_2022_09_15_09_13_44.jpg	Blouse	Blouse	True
front_2022_10_13_11_25_56.jpg	Dress	Dress	True
front_2022_10_18_09_44_25.jpg	Blouse	Top	False
front_2022_09_28_08_46_48.jpg	Shirt	Shirt	True
front_2022_09_15_07_59_27.jpg	Sweater	Sweater	True
front_2022_12_15_12_46_20.jpg	Sweater	Sweater	True
front_2022_10_10_13_28_15.jpg	Sweater	Top	False
front_2022_09_07_08_08_17.jpg	Cardigan	Cardigan	True
front_2022_10_10_11_17_17.jpg	Cardigan	Blouse	False
front_2022_11_16_12_03_36.jpg	Dress	Dress	True
front_2022_10_06_08_45_23.jpg	Top	Sweater	False
front_2023_02_09_13_46_25.jpg	Tank top 	Skirt	False
front_2022_09_30_06_14_44.jpg	Top	Top	True
front_2022_10_17_12_22_24.jpg	Blouse	Blouse	True
front_2022_11_29_08_25_58.jpg	Top	Tank top 	False
front_2022_09_28_05_47_41.jpg	Blouse	Sweater	False
front_2022_11_07_13_08_03.jpg	Blouse	Blouse	True
front_2023_02_13_08_58_13.jpg	Blouse	Blouse	True
front_2022_10_03_07_05_38.jpg	Top	Top	True
front_2022_11_07_12_07_49.jpg	T-shirt	T-shirt	True
front_2022_12_15_14_20_55.jpg	Jacker	Winter jacket	False
front_2022_09_29_11_44_56.jpg	Dress	Dress	True
front_2022_10_17_09_21_21.jpg	Shirt	Shirt	True
front_2023_02_17_10_15_52.jpg	T-shirt	T-shirt	True
front_2022_09_12_09_12_44.jpg	Shirt	Shirt	True
front_2022_09_14_08_38_27.jpg	Top	Top	True
front_2022_09_21_10_54_07.jpg	Sweater	Sweater	True
front_2022_10_26_11_41_54.jpg	T-shirt	T-shirt	True
front_2022_12_08_10_06_18.jpg	Top	Skirt	False
front_2022_10_13_11_21_43.jpg	Blouse	Blouse	True
front_2022_09_23_11_24_13.jpg	Dress	Tunic	False
front_2022_12_02_09_39_02.jpg	Top	Skirt	False
front_2023_02_13_09_48_45.jpg	Cardigan	Cardigan	True
front_2022_11_15_13_54_40.jpg	Blouse	Blouse	True
front_2022_10_17_09_32_30.jpg	Cardigan	Cardigan	True
front_2022_09_12_09_21_43.jpg	Cardigan	Cardigan	True
front_2022_10_24_08_55_44.jpg	Tank top	Tank top	True
front_2022_10_24_07_02_42.jpg	Blouse	Blouse	True
front_2022_09_29_11_09_29.jpg	Blouse	T-shirt	False
front_2023_02_17_08_04_51.jpg	Trousers	Tights	False
front_2022_10_17_08_47_02.jpg	Sweater	Sweater	True
front_2023_02_08_14_23_56.jpg	Top	Top	True
front_2022_09_05_07_27_12.jpg	Sweater	Top	False
front_2022_09_05_08_37_40.jpg	Shirt	Shirt	True
front_2022_11_30_12_36_04.jpg	Tank top 	Tank top 	True
front_2023_02_09_12_57_40.jpg	Blouse	Blouse	True
front_2022_10_27_09_04_11.jpg	Tank top	Tank top	True
front_2023_02_07_07_44_43.jpg	Shirt	Shirt	True
front_2022_10_24_10_56_51.jpg	Sweater	Sweater	True
front_2022_09_21_13_42_37.jpg	T-shirt	Top	False
front_2022_09_21_11_10_49.jpg	Blouse	Blouse	True
front_2022_10_13_10_46_01.jpg	Dress	Dress	True
front_2023_02_13_08_48_40.jpg	Blouse	Blouse	True
front_2022_10_13_08_34_01.jpg	Blouse	Shirt	False
front_2022_09_23_11_19_05.jpg	Blouse	Blouse	True
front_2022_10_24_11_06_51.jpg	T-shirt	Top	False
front_2022_10_03_06_33_19.jpg	Tank top	Top	False
front_2022_11_16_09_13_21.jpg	Shirt	Shirt	True
front_2023_02_02_10_37_59.jpg	Top	Top	True
front_2023_02_08_08_33_41.jpg	Shirt	Rain jacket	False
front_2022_09_12_11_08_08.jpg	T-shirt	T-shirt	True
front_2022_10_13_08_39_56.jpg	Cardigan	Cardigan	True
front_2022_10_11_12_25_47.jpg	Dress	Dress	True
front_2023_02_07_10_25_06.jpg	Shirt	Shirt	True
front_2022_09_05_12_28_48.jpg	T-shirt	T-shirt	True
front_2022_10_05_07_20_19.jpg	T-shirt	T-shirt	True
front_2023_02_13_12_19_10.jpg	Blouse	Blouse	True
front_2023_02_09_13_07_57.jpg	Dress	Dress	True
front_2022_09_19_12_29_35.jpg	Shirt	Shirt	True
front_2022_09_14_07_29_21.jpg	Top	Top	True
front_2022_10_20_08_44_12.jpg	Shirt	Shirt	True
front_2022_09_12_08_54_41.jpg	Shirt	Blouse	False
front_2022_09_05_08_07_18.jpg	Sweater	Sweater	True
front_2022_09_28_07_06_01.jpg	Sweater	Jacker	False
front_2023_02_08_08_01_45.jpg	Cardigan	Cardigan	True
front_2022_09_22_06_33_27.jpg	T-shirt	T-shirt	True
front_2022_09_19_12_24_38.jpg	Tank top	Tank top	True
front_2022_11_29_10_02_59.jpg	Cardigan	Blazer	False
front_2022_10_10_08_23_48.jpg	Sweater	Sweater	True
front_2023_02_09_06_21_21.jpg	Top	T-shirt	False
front_2023_02_17_08_36_44.jpg	Trousers	Rain trousers	False
front_2022_09_23_11_21_19.jpg	Cardigan	Dress	False
front_2023_02_17_10_20_09.jpg	Trousers	Trousers	True
front_2022_10_18_09_53_00.jpg	Top	Top	True
front_2022_09_05_07_01_57.jpg	Blouse	Blouse	True
front_2022_09_02_10_58_27.jpg	Dress	Tunic	False
front_2022_12_06_10_12_59.jpg	Sweater	Sweater	True
front_2022_09_12_09_31_38.jpg	T-shirt	T-shirt	True
front_2022_11_07_09_58_37.jpg	T-shirt	T-shirt	True
front_2022_12_07_14_36_08.jpg	T-shirt	T-shirt	True
front_2022_10_03_10_59_17.jpg	Sweater	Sweater	True
front_2022_11_18_09_17_43.jpg	Blouse	Cardigan	False
front_2022_11_16_10_06_59.jpg	Blouse	Blouse	True
front_2022_09_05_12_11_19.jpg	T-shirt	T-shirt	True
front_2022_10_10_09_46_50.jpg	Jacker	Jacker	True
front_2022_10_21_12_25_39.jpg	Blouse	Cardigan	False
front_2022_12_08_11_47_02.jpg	Shirt	Shirt	True
front_2022_12_14_12_22_11.jpg	Trousers	Jeans	False
front_2022_11_07_12_20_23.jpg	T-shirt	Blouse	False
front_2022_09_26_07_33_37.jpg	Dress	Dress	True
front_2022_09_30_09_29_25.jpg	Shirt	Shirt	True
front_2022_09_15_08_19_20.jpg	Sweater	Sweater	True
front_2023_02_17_10_08_58.jpg	Sweater	Blouse	False
front_2022_10_18_08_11_59.jpg	Cardigan	Cardigan	True
front_2022_09_21_07_04_57.jpg	Top	Top	True
front_2022_09_26_12_18_12.jpg	Dress	Dress	True
front_2022_09_30_13_26_53.jpg	T-shirt	T-shirt	True
front_2022_09_29_07_26_00.jpg	Top	Top	True
front_2022_11_29_09_47_14.jpg	Top	Top	True
front_2023_02_06_09_16_47.jpg	Dress	Cardigan	False
front_2023_02_06_10_18_58.jpg	Jeans	Jeans	True
front_2023_02_08_09_31_18.jpg	Dress	Trousers	False
front_2022_09_12_09_27_00.jpg	Shirt	Shirt	True
front_2023_02_08_08_20_27.jpg	Top	Shorts	False
front_2022_09_26_09_12_12.jpg	Cardigan	Cardigan	True
front_2022_10_06_07_30_06.jpg	Top	Top	True
front_2022_10_31_07_42_50.jpg	T-shirt	T-shirt	True
front_2022_11_15_13_26_42.jpg	Cardigan	Cardigan	True
front_2023_02_15_12_00_25.jpg	Tank top 	Dress	False
front_2022_09_12_11_06_33.jpg	Cardigan	Shirt	False
front_2022_11_05_09_04_15.jpg	Dress	Nightgown	False
front_2022_09_28_10_51_12.jpg	Sweater	Sweater	True
front_2022_09_29_09_32_15.jpg	T-shirt	T-shirt	True
front_2022_09_05_09_09_02.jpg	Top	Top	True
front_2022_10_03_08_59_35.jpg	Blouse	Blouse	True
front_2022_10_10_13_42_55.jpg	Sweater	Sweater	True
front_2022_10_25_08_41_37.jpg	Shirt	Shirt	True
front_2022_11_15_14_16_25.jpg	Dress	Dress	True
front_2022_10_20_08_53_12.jpg	Dress	Dress	True
front_2022_10_18_13_28_20.jpg	Top	Blouse	False
front_2022_09_09_09_18_54.jpg	Shirt	Shirt	True
front_2022_12_14_07_54_36.jpg	Sweater	Jacket	False
front_2022_10_24_05_42_19.jpg	Sweater	Sweater	True
front_2022_11_09_10_20_29.jpg	Tank top	Tank top	True
front_2022_11_05_10_07_33.jpg	Blouse	Blouse	True
front_2022_12_02_09_04_09.jpg	Blouse	Blouse	True
front_2022_11_17_10_19_37.jpg	Blouse	Blouse	True
front_2022_10_03_06_36_19.jpg	Blouse	Blouse	True
front_2022_09_30_05_57_58.jpg	Top	Top	True
front_2022_10_10_10_52_44.jpg	Tank top	Tank top	True
front_2022_09_30_07_17_09.jpg	Blouse	Blouse	True
front_2022_12_07_14_09_26.jpg	T-shirt	T-shirt	True
front_2022_11_07_12_26_10.jpg	Sweater	Sweater	True
front_2022_11_05_08_54_28.jpg	Blouse	Shirt	False
front_2022_10_13_06_46_04.jpg	Top	Top	True
front_2022_09_30_05_34_58.jpg	T-shirt	T-shirt	True
front_2022_09_21_09_37_23.jpg	Tank top	Tank top	True
front_2022_10_10_12_58_56.jpg	Sweater	Sweater	True
front_2022_10_03_05_58_33.jpg	Cardigan	Top	False
front_2022_10_06_06_54_01.jpg	Blouse	Blouse	True
front_2022_09_28_06_03_37.jpg	T-shirt	Top	False
front_2022_09_09_09_07_17.jpg	Shirt	Shirt	True
front_2022_09_26_07_23_17.jpg	Tank top	Tank top	True
front_2022_10_24_10_53_05.jpg	Dress	Dress	True
front_2023_02_02_07_51_02.jpg	T-shirt	T-shirt	True
front_2022_10_14_11_50_06.jpg	Shirt	Shirt	True
front_2023_02_10_08_13_39.jpg	Blouse	Blouse	True
front_2022_09_30_07_32_16.jpg	Sweater	Sweater	True
front_2022_09_21_11_35_54.jpg	Tank top	Tank top	True
front_2022_09_23_07_37_23.jpg	T-shirt	T-shirt	True
front_2022_09_05_08_01_11.jpg	Sweater	Sweater	True
front_2023_02_15_12_15_02.jpg	Shirt	Shirt	True
front_2022_09_05_12_12_45.jpg	T-shirt	T-shirt	True
front_2022_09_29_09_07_54.jpg	Sweater	Sweater	True
front_2022_10_06_06_21_26.jpg	Blouse	Blouse	True
front_2022_10_27_08_06_38.jpg	Sweater	Sweater	True
front_2023_02_02_10_33_59.jpg	Dress	Dress	True
front_2022_09_22_05_39_22.jpg	Shirt	Shirt	True
front_2022_09_14_11_51_10.jpg	T-shirt	T-shirt	True
front_2022_09_20_06_47_57.jpg	Tank top	Tank top	True
front_2022_11_20_10_33_00.jpg	Trousers	Trousers	True
front_2022_11_16_13_30_22.jpg	Tank top	Tank top	True
front_2022_10_13_11_03_41.jpg	Tank top	Tank top	True
front_2022_10_06_06_30_07.jpg	Dress	Dress	True
front_2023_02_09_09_48_43.jpg	Cardigan	Cardigan	True
front_2022_11_09_09_44_27.jpg	Shirt	Shirt	True
front_2022_11_09_12_29_44.jpg	Shirt	Shirt	True
front_2022_11_07_12_22_33.jpg	Sweater	Sweater	True
front_2022_10_12_06_27_24.jpg	Sweater	Sweater	True
front_2022_10_27_09_35_42.jpg	Blouse	Blouse	True
front_2022_09_05_11_30_56.jpg	Shirt	Shirt	True
front_2022_09_12_11_15_31.jpg	Top	Shirt	False
front_2022_10_13_12_03_39.jpg	T-shirt	T-shirt	True
front_2022_10_14_11_45_22.jpg	Cardigan	Cardigan	True
front_2022_09_26_06_24_03.jpg	Cardigan	Cardigan	True
front_2022_12_02_10_29_50.jpg	Top	Skirt	False
front_2023_02_08_09_24_18.jpg	Dress	Dress	True
front_2023_02_17_09_29_46.jpg	Blouse	Blouse	True
front_2022_09_28_06_01_42.jpg	Cardigan	Blazer	False
front_2023_02_10_08_19_59.jpg	T-shirt	T-shirt	True
front_2023_02_09_13_39_04.jpg	T-shirt	T-shirt	True
front_2022_10_31_07_35_41.jpg	Blouse	Cardigan	False
front_2023_02_10_07_19_15.jpg	Sweater	Cardigan	False
front_2023_02_17_10_06_23.jpg	T-shirt	T-shirt	True
front_2023_02_08_09_33_15.jpg	T-shirt	T-shirt	True
front_2022_10_05_10_53_48.jpg	T-shirt	T-shirt	True
front_2022_09_28_08_51_20.jpg	Sweater	Sweater	True
front_2022_11_07_10_07_55.jpg	Dress	Tunic	False
front_2022_09_12_08_29_40.jpg	T-shirt	T-shirt	True
front_2022_09_19_12_16_14.jpg	Dress	Dress	True
front_2022_09_09_09_16_33.jpg	Sweater	Sweater	True
front_2022_11_17_10_21_32.jpg	Blouse	Blouse	True
front_2022_12_15_14_27_16.jpg	Jeans	Trousers	False
front_2022_09_15_08_45_53.jpg	Blouse	Blouse	True
front_2022_09_20_08_37_35.jpg	Tank top	Tank top	True
front_2022_09_09_09_25_22.jpg	Top	Tank top	False
front_2022_10_03_08_19_02.jpg	Top	Top	True
front_2022_11_17_12_22_35.jpg	T-shirt	T-shirt	True
front_2022_11_17_09_59_41.jpg	T-shirt	T-shirt	True
front_2022_09_29_11_30_50.jpg	Shirt	Shirt	True
front_2023_02_11_08_27_40.jpg	T-shirt	Training top	False
front_2022_11_30_13_02_52.jpg	Trousers	Trousers	True
front_2022_12_14_08_04_09.jpg	Sweater	Sweater	True
front_2022_11_16_12_06_24.jpg	Dress	Dress	True
front_2022_09_28_07_55_04.jpg	Sweater	Sweater	True
front_2022_09_14_11_34_29.jpg	Top	Top	True
front_2022_10_13_06_08_58.jpg	Blouse	Blouse	True
front_2023_01_26_12_23_02.jpg	T-shirt	T-shirt	True
front_2022_09_05_11_27_55.jpg	Top	Top	True
front_2022_10_20_08_20_16.jpg	Cardigan	Cardigan	True
front_2022_09_12_09_33_08.jpg	Cardigan	Cardigan	True
front_2022_12_08_09_44_28.jpg	Dress	Dress	True
front_2022_10_17_09_30_08.jpg	Tank top	Tank top	True
front_2022_12_01_09_56_38.jpg	Tank top 	Winter trousers	False
front_2022_10_10_10_57_16.jpg	Dress	Dress	True
front_2022_09_05_11_58_55.jpg	Dress	Dress	True
front_2022_11_05_09_24_05.jpg	Tank top	Tank top	True
front_2022_09_09_09_14_44.jpg	Shirt	Shirt	True
front_2022_10_10_13_13_05.jpg	Sweater	Sweater	True
front_2023_02_15_11_51_44.jpg	Sweater	Sweater	True
front_2022_11_28_14_04_34.jpg	Top	Tank top 	False
front_2022_09_12_09_14_26.jpg	Shirt	Dress	False
front_2022_09_06_09_47_23.jpg	Top	Top	True
front_2022_09_12_11_01_10.jpg	Shirt	Shirt	True
front_2022_09_29_13_35_45.jpg	T-shirt	T-shirt	True
front_2023_02_07_07_39_17.jpg	Jeans	Jeans	True
front_2022_10_10_09_19_37.jpg	Blouse	Blouse	True
front_2022_10_06_08_48_14.jpg	Dress	Dress	True
front_2022_10_03_11_16_49.jpg	Tank top	Tank top	True
front_2022_09_22_06_50_22.jpg	Dress	Dress	True
front_2022_11_20_11_23_21.jpg	T-shirt	T-shirt	True
front_2023_02_06_09_27_42.jpg	Blouse	Blouse	True
front_2022_09_29_11_02_33.jpg	Shirt	Cardigan	False
front_2022_10_05_05_34_42.jpg	Top	Top	True
front_2022_09_21_14_27_16.jpg	Tank top	Nightgown	False
front_2022_11_30_13_36_56.jpg	Jacket	Jacket	True
front_2022_11_07_09_55_14.jpg	Blouse	Cardigan	False
front_2022_10_03_08_43_05.jpg	Top	Top	True
front_2022_10_31_07_40_12.jpg	Sweater	Sweater	True
front_2022_09_15_12_19_19.jpg	Dress	Dress	True
front_2023_02_09_06_39_30.jpg	T-shirt	T-shirt	True
front_2022_09_02_09_29_48.jpg	Sweater	Sweater	True
front_2022_09_05_09_16_21.jpg	Sweater	Sweater	True
front_2023_02_17_07_06_33.jpg	Sweater	Sweater	True
front_2023_02_09_12_27_26.jpg	Trousers	Trousers	True
front_2023_02_17_10_03_33.jpg	T-shirt	T-shirt	True
front_2022_10_18_09_05_49.jpg	Sweater	Sweater	True
front_2022_09_29_05_53_14.jpg	Sweater	Cardigan	False
front_2022_11_30_12_38_13.jpg	Skirt	Skirt	True
front_2022_09_21_12_20_40.jpg	Blouse	Tunic	False
front_2022_09_14_07_58_45.jpg	Top	Top	True
front_2022_09_15_08_52_25.jpg	Blouse	Blouse	True
front_2022_11_30_09_20_52.jpg	Shirt	Shirt	True
front_2023_02_08_12_04_41.jpg	Jeans	Jeans	True
front_2022_11_05_12_12_10.jpg	Jacker	Jacker	True
front_2022_09_12_11_34_24.jpg	Sweater	Sweater	True
front_2023_02_08_09_42_42.jpg	T-shirt	T-shirt	True
front_2022_10_06_07_32_57.jpg	Top	Top	True
front_2023_02_13_09_03_46.jpg	Cardigan	Sweater	False
front_2023_02_09_07_42_37.jpg	Cardigan	Cardigan	True
front_2022_09_09_09_09_56.jpg	Jacker	Sweater	False
front_2023_02_02_10_11_07.jpg	Sweater	Sweater	True
front_2022_11_16_13_48_57.jpg	Blouse	Blouse	True
front_2022_10_26_06_32_22.jpg	Top	Sweater	False
front_2022_09_23_07_22_24.jpg	T-shirt	T-shirt	True
front_2022_10_06_09_55_08.jpg	Sweater	Sweater	True
front_2022_11_17_11_43_22.jpg	Sweater	Sweater	True
front_2022_09_29_09_34_38.jpg	T-shirt	T-shirt	True
front_2022_09_07_11_11_47.jpg	Cardigan	Cardigan	True
front_2022_10_18_09_23_37.jpg	Top	Dress	False
front_2023_02_08_08_50_15.jpg	Dress	Dress	True
front_2023_02_13_11_51_36.jpg	T-shirt	Blouse	False
front_2022_09_21_09_30_32.jpg	Blouse	Blouse	True
front_2022_10_12_06_52_10.jpg	Dress	Dress	True
front_2022_11_16_09_18_09.jpg	Shirt	Shirt	True
front_2022_09_29_09_37_26.jpg	Shirt	Blouse	False
front_2022_11_29_09_20_25.jpg	Top	Top	True
front_2022_09_26_07_37_57.jpg	Sweater	Sweater	True
front_2022_11_20_10_49_55.jpg	T-shirt	T-shirt	True
front_2022_10_03_07_17_45.jpg	Top	Blouse	False
front_2022_10_26_05_50_07.jpg	Sweater	Sweater	True
front_2022_09_23_07_59_59.jpg	Blouse	Blouse	True
front_2022_09_01_08_48_03.jpg	Cardigan	Shirt	False
front_2022_09_06_14_10_53.jpg	Tank top	Blouse	False
front_2022_10_13_09_16_24.jpg	Blouse	Blouse	True
front_2022_09_30_07_15_12.jpg	T-shirt	Blouse	False
front_2023_02_13_11_59_32.jpg	Shirt	Shirt	True
front_2022_09_14_11_02_18.jpg	Dress	Dress	True
front_2023_01_23_08_28_19.jpg	Top	Tank top 	False
front_2022_12_01_14_06_34.jpg	Sweater	Vest	False
front_2022_10_06_07_06_42.jpg	T-shirt	Top	False
front_2023_01_23_09_01_41.jpg	Sweater	Sweater	True
front_2022_12_02_09_19_41.jpg	Shirt	Shirt	True
Epoch 4
front_2022_11_25_12_56_11.jpg	Sweater	Sweater	True
front_2022_10_14_11_59_58.jpg	Dress	Top	False
front_2022_10_18_07_20_28.jpg	Top	Top	True
front_2022_10_24_11_01_00.jpg	T-shirt	T-shirt	True
front_2022_09_12_12_32_32.jpg	Top	Top	True
front_2022_09_09_08_57_13.jpg	Cardigan	Cardigan	True
front_2022_11_09_09_44_27.jpg	Shirt	Shirt	True
front_2022_10_24_09_02_56.jpg	Blouse	Blouse	True
front_2022_09_14_08_22_05.jpg	Dress	Dress	True
front_2022_10_24_07_02_42.jpg	Blouse	Blouse	True
front_2023_02_22_12_28_19.jpg	Skirt	Skirt	True
front_2022_09_30_05_39_27.jpg	Sweater	Sweater	True
front_2022_09_02_08_57_27.jpg	Top	Top	True
front_2022_12_02_09_51_52.jpg	T-shirt	T-shirt	True
front_2022_09_30_08_41_13.jpg	Sweater	Sweater	True
front_2022_11_16_12_24_39.jpg	Shirt	Shirt	True
front_2022_12_14_08_09_36.jpg	Sweater	Sweater	True
front_2022_10_06_05_41_49.jpg	Cardigan	Jacker	False
front_2022_09_12_09_12_44.jpg	Shirt	Shirt	True
front_2022_10_14_12_21_51.jpg	Shirt	Shirt	True
front_2022_09_21_14_07_24.jpg	Top	Top	True
front_2022_09_23_09_17_42.jpg	Sweater	Sweater	True
front_2022_10_18_13_48_52.jpg	Shirt	Shirt	True
front_2022_10_05_11_15_11.jpg	Sweater	Outerwear	False
front_2022_09_30_06_11_01.jpg	Top	Top	True
front_2022_09_29_09_26_49.jpg	Tank top	Tank top	True
front_2022_09_26_07_25_33.jpg	Sweater	Sweater	True
front_2022_10_21_11_01_35.jpg	Blouse	Blouse	True
front_2023_02_02_08_00_19.jpg	T-shirt	T-shirt	True
front_2023_02_15_12_19_51.jpg	Trousers	Shorts	False
front_2022_09_28_07_48_43.jpg	Tank top	Tank top	True
front_2022_09_26_07_37_57.jpg	Sweater	Sweater	True
front_2022_10_17_08_19_02.jpg	Dress	Dress	True
front_2022_09_26_09_48_19.jpg	Dress	Dress	True
front_2022_09_12_09_38_38.jpg	T-shirt	Blouse	False
front_2022_09_29_09_34_38.jpg	T-shirt	T-shirt	True
front_2022_09_19_08_34_36.jpg	Shirt	Shirt	True
front_2022_11_30_12_42_16.jpg	Blouse	Training top	False
front_2022_09_05_11_23_43.jpg	Top	Top	True
front_2022_10_25_12_12_33.jpg	T-shirt	T-shirt	True
front_2022_09_20_12_01_55.jpg	Top	Top	True
front_2022_12_08_12_12_41.jpg	Cardigan	Cardigan	True
front_2022_09_28_08_28_32.jpg	Sweater	Sweater	True
front_2022_09_28_06_51_22.jpg	Cardigan	Cardigan	True
front_2022_09_05_11_30_56.jpg	Shirt	Shirt	True
front_2022_11_17_12_18_01.jpg	Sweater	Sweater	True
front_2022_09_09_09_09_56.jpg	Sweater	Sweater	True
front_2022_09_26_09_03_50.jpg	Sweater	Sweater	True
front_2022_10_24_10_59_30.jpg	Sweater	Jacker	False
front_2022_10_18_09_56_26.jpg	Top	Top	True
front_2022_10_18_07_09_47.jpg	Cardigan	Cardigan	True
front_2022_09_12_11_06_33.jpg	Shirt	Shirt	True
front_2022_09_05_11_40_12.jpg	Shirt	Shirt	True
front_2023_01_23_08_34_29.jpg	Top	Top	True
front_2022_10_10_11_12_39.jpg	Cardigan	Blazer	False
front_2022_09_05_12_01_21.jpg	Dress	Dress	True
front_2023_02_07_07_35_05.jpg	Dress	Dress	True
front_2023_01_23_08_31_21.jpg	Jeans	Jeans	True
front_2022_09_09_08_15_17.jpg	Blouse	Blouse	True
front_2022_10_05_07_14_41.jpg	Top	Top	True
front_2022_10_03_05_51_09.jpg	T-shirt	T-shirt	True
front_2022_09_21_09_21_33.jpg	Shirt	Shirt	True
front_2022_09_26_08_48_44.jpg	Blouse	Blouse	True
front_2022_11_07_10_54_46.jpg	Tank top	Tank top	True
front_2023_01_23_09_17_46.jpg	Blouse	Blouse	True
front_2022_09_22_06_43_28.jpg	T-shirt	T-shirt	True
front_2023_02_10_08_19_59.jpg	T-shirt	T-shirt	True
front_2022_10_31_07_40_12.jpg	Sweater	Sweater	True
front_2022_11_20_11_23_21.jpg	T-shirt	T-shirt	True
front_2022_10_10_11_03_10.jpg	Shirt	Shirt	True
front_2022_09_30_06_05_05.jpg	T-shirt	T-shirt	True
front_2022_11_29_08_09_07.jpg	Top	Top	True
front_2022_09_26_07_30_51.jpg	Blouse	T-shirt	False
front_2022_11_16_12_31_07.jpg	Dress	Dress	True
front_2022_09_12_08_17_15.jpg	Cardigan	Blazer	False
front_2022_09_26_06_58_18.jpg	Tank top	Tank top	True
front_2022_12_14_11_39_31.jpg	Jacket	Jacket	True
front_2022_09_09_09_40_32.jpg	T-shirt	T-shirt	True
front_2023_01_26_12_15_35.jpg	Trousers	Trousers	True
front_2023_02_06_10_28_55.jpg	Sweater	Sweater	True
front_2022_10_17_08_59_53.jpg	T-shirt	T-shirt	True
front_2022_10_17_11_38_37.jpg	T-shirt	T-shirt	True
front_2022_10_17_07_31_20.jpg	Blouse	Blouse	True
front_2022_10_17_09_08_34.jpg	Top	Top	True
front_2023_02_08_09_29_07.jpg	Shirt	Training top	False
front_2022_10_25_05_33_00.jpg	Top	Top	True
front_2022_09_05_08_30_50.jpg	Sweater	Sweater	True
front_2022_12_14_08_04_09.jpg	Sweater	Sweater	True
front_2022_09_29_11_30_50.jpg	Shirt	Shirt	True
front_2022_09_01_08_02_27.jpg	T-shirt	T-shirt	True
front_2022_11_05_12_07_51.jpg	Jacker	Jacker	True
front_2022_12_01_12_57_20.jpg	Cardigan	Vest	False
front_2022_10_03_11_19_26.jpg	T-shirt	T-shirt	True
front_2022_10_06_06_21_26.jpg	Blouse	Blouse	True
front_2022_10_27_08_22_02.jpg	Sweater	Sweater	True
front_2022_12_01_10_04_50.jpg	Shirt	Jacket	False
front_2023_02_02_07_24_52.jpg	Top	Top	True
front_2022_12_07_13_31_00.jpg	Top	Top	True
front_2022_11_07_12_00_55.jpg	Tank top	Tank top	True
front_2022_09_26_09_00_04.jpg	Tank top	Tank top	True
front_2022_09_19_11_36_47.jpg	Shirt	Shirt	True
front_2022_11_09_13_08_11.jpg	Blouse	Blouse	True
front_2022_11_07_09_11_27.jpg	Blouse	Blouse	True
front_2022_09_21_14_11_30.jpg	Top	Top	True
front_2022_09_14_11_04_50.jpg	Sweater	Sweater	True
front_2022_09_05_11_22_00.jpg	Blouse	Blouse	True
front_2022_10_11_12_18_42.jpg	Dress	Top	False
front_2022_11_18_08_40_43.jpg	Tank top	Tank top	True
front_2022_09_15_08_56_44.jpg	Sweater	Sweater	True
front_2022_11_17_12_24_43.jpg	Cardigan	Cardigan	True
front_2022_10_03_06_29_49.jpg	T-shirt	T-shirt	True
front_2023_02_09_07_36_07.jpg	Jacket	Hoodie	False
front_2023_02_07_10_25_06.jpg	Shirt	Shirt	True
front_2022_09_14_09_15_26.jpg	Blouse	Blouse	True
front_2022_10_17_05_55_38.jpg	Sweater	Sweater	True
front_2023_02_15_10_48_01.jpg	Dress	Dress	True
front_2022_09_23_07_04_36.jpg	Sweater	Sweater	True
front_2022_10_14_07_31_04.jpg	T-shirt	T-shirt	True
front_2023_02_09_06_47_35.jpg	T-shirt	T-shirt	True
front_2022_09_12_11_51_54.jpg	Sweater	Sweater	True
front_2022_09_12_12_27_29.jpg	Blouse	Sweater	False
front_2022_11_09_13_05_56.jpg	Jacker	Jacker	True
front_2023_02_09_06_31_57.jpg	T-shirt	T-shirt	True
front_2022_12_01_14_06_34.jpg	Sweater	Vest	False
front_2022_09_23_11_56_08.jpg	Jacker	Jacker	True
front_2022_09_15_08_14_10.jpg	T-shirt	T-shirt	True
front_2022_09_28_12_20_50.jpg	Cardigan	Cardigan	True
front_2022_11_05_10_02_00.jpg	Shirt	Shirt	True
front_2022_09_28_06_45_09.jpg	Blouse	Blouse	True
front_2022_12_06_10_01_45.jpg	Jeans	Jeans	True
front_2022_09_05_09_09_02.jpg	Top	Top	True
front_2022_09_14_11_15_20.jpg	Top	Top	True
front_2022_11_30_12_10_43.jpg	T-shirt	Blouse	False
front_2022_10_12_06_52_10.jpg	Dress	Dress	True
front_2022_09_09_09_21_39.jpg	Shirt	Blazer	False
front_2023_02_09_13_30_56.jpg	Cardigan	Cardigan	True
front_2022_10_21_12_31_28.jpg	Blouse	Blouse	True
front_2023_01_26_12_23_02.jpg	T-shirt	T-shirt	True
front_2022_09_26_11_59_06.jpg	Dress	Dress	True
front_2022_11_28_14_04_34.jpg	Top	Tank top 	False
front_2022_09_30_07_17_09.jpg	Blouse	Blouse	True
front_2022_09_15_12_19_19.jpg	Dress	Dress	True
